5.000000000000000000e+00,2.449646423205558698e-01,5.656457406335643236e-03,5.183563102036714554e-03,4.236295353621244431e-03
1.000000000000000000e+01,5.025195390374979088e-01,4.986851471143641940e-03,4.628316499292850494e-03,3.691974328830838203e-03
1.500000000000000000e+01,7.638729545138873700e-01,4.665179179781781676e-03,4.367245826870203018e-03,3.438836196437478065e-03
3.000000000000000000e+01,1.587821172096943512e+00,4.049095647808696394e-03,3.868941683322191238e-03,2.943998435512185097e-03
4.000000000000000000e+01,2.157832218413330061e+00,3.925206625301922748e-03,3.770798444747924805e-03,2.832775702700018883e-03
5.000000000000000000e+01,2.755006139167497814e+00,3.844039158762565644e-03,3.738000523298978806e-03,2.793433377519249916e-03
7.500000000000000000e+01,4.261887558298888656e+00,3.743275687364595265e-03,3.660029266029596329e-03,2.711150562390685081e-03
1.000000000000000000e+02,5.807756558956943316e+00,3.702576669664787556e-03,3.627719590440392494e-03,2.676696516573429108e-03
1.200000000000000000e+02,7.054904599844999069e+00,3.681644521254513920e-03,3.626035992056131363e-03,2.675531664863228798e-03
1.500000000000000000e+02,9.204084754550276415e+00,3.668180272714900193e-03,3.621092997491359711e-03,2.666605869308114052e-03
