1.000000000000000000e+00,2.013854081666674109e-02,1.048653853691316161e-02,3.412559395655989647e-03,3.412559395655989647e-03
5.000000000000000000e+00,1.069602949186107960e-01,2.208507278036060065e-03,1.871727174147963524e-03,1.871727174147963524e-03
7.000000000000000000e+00,1.532970303347221674e-01,1.837074487203998237e-03,1.648411387577652931e-03,1.648411387577652931e-03
1.000000000000000000e+01,2.240472551430553183e-01,1.505889251296009231e-03,1.387064810842275620e-03,1.387064810842275620e-03
1.500000000000000000e+01,3.417880062638889438e-01,1.095102094612749634e-03,1.104644732549786568e-03,1.104644732549786568e-03
2.500000000000000000e+01,6.334254656116667936e-01,7.054355382154296056e-04,8.208910003304481506e-04,8.208910003304481506e-04
3.000000000000000000e+01,7.830644407691665920e-01,6.377242569994580595e-04,6.939913146197795868e-04,6.939913146197795868e-04
4.000000000000000000e+01,1.077916067889444385e+00,5.080454180382990102e-04,5.824989057146012783e-04,5.824989057146012783e-04
5.000000000000000000e+01,1.367686115638889088e+00,4.439006133387530520e-04,5.221770261414349079e-04,5.221770261414349079e-04
6.000000000000000000e+01,1.650918588218333261e+00,3.968253736924712912e-04,4.701590223703533411e-04,4.701590223703533411e-04
7.000000000000000000e+01,1.935393457300277786e+00,3.793172564266049937e-04,4.275213868822902441e-04,4.275213868822902441e-04
8.000000000000000000e+01,2.225636246623055481e+00,3.626151724477365344e-04,3.978657769039273262e-04,3.978657769039273262e-04
1.000000000000000000e+02,2.803024150071943943e+00,3.258162847487256148e-04,3.468903887551277876e-04,3.468903887551277876e-04
1.200000000000000000e+02,3.380238559558888856e+00,3.121728803047777411e-04,3.189555136486887932e-04,3.189555136486887932e-04
1.500000000000000000e+02,4.261838793068888798e+00,2.916507778406542063e-04,2.863827685359865427e-04,2.863827685359865427e-04
