2.000000000000000000e+00,1.359156679002788137e-01,1.954275810691927240e-02,1.693037711083889008e-02,1.562007050961256027e-02
5.000000000000000000e+00,3.414090927855674140e-01,1.270976824952023410e-02,1.252651121467351913e-02,1.115532778203487396e-02
1.000000000000000000e+01,6.215268880583365574e-01,1.093735528577651286e-02,1.127164438366889954e-02,1.001466158777475357e-02
1.500000000000000000e+01,7.810031897694473813e-01,1.045539953878947721e-02,1.077446434646844864e-02,9.475044906139373779e-03
3.000000000000000000e+01,1.227147965410565922e+00,1.018656300646918200e-02,1.043341495096683502e-02,9.175172075629234314e-03
4.000000000000000000e+01,1.614100530579728243e+00,1.018656300646918200e-02,1.038803625851869583e-02,9.122841060161590576e-03
5.000000000000000000e+01,1.965495566892237145e+00,1.012331790157726917e-02,1.020609028637409210e-02,9.006915614008903503e-03
7.500000000000000000e+01,2.970568894942795524e+00,1.004551389653767814e-02,1.017501205205917358e-02,8.711326867341995239e-03
