1.000000000000000000e+00,1.779499527138897128e-02,1.192040264639737321e-02,4.245285876095294952e-03,4.336206708103418350e-03
5.000000000000000000e+00,8.454371797527730770e-02,2.325133121173296718e-03,2.576106693595647812e-03,2.614173805341124535e-03
7.000000000000000000e+00,1.190254930008328854e-01,2.011194537460271603e-03,2.198909642174839973e-03,2.186487196013331413e-03
1.000000000000000000e+01,1.743250120538889225e-01,1.573464974561440124e-03,1.853168243542313576e-03,1.816737232729792595e-03
1.500000000000000000e+01,2.765902124805557638e-01,1.202595313744885637e-03,1.489774673245847225e-03,1.402226742357015610e-03
2.500000000000000000e+01,4.905532944638889559e-01,7.978003239259123369e-04,1.104974537156522274e-03,1.001453958451747894e-03
3.000000000000000000e+01,6.038998782816664690e-01,7.168002746766432686e-04,1.022341079078614712e-03,9.025415638461709023e-04
4.000000000000000000e+01,8.413639197641663570e-01,6.143095855285147285e-04,9.140954934991896152e-04,7.874566945247352123e-04
5.000000000000000000e+01,1.091502300279999949e+00,5.559645395676073281e-04,8.340969798155128956e-04,7.077953196130692959e-04
6.000000000000000000e+01,1.347680301324166496e+00,5.191471090906166078e-04,8.074709912762045860e-04,6.661497754976153374e-04
7.000000000000000000e+01,1.604779118587221998e+00,4.908667806635744332e-04,7.723425514996051788e-04,6.418259581550955772e-04
8.000000000000000000e+01,1.864723824650277972e+00,4.903737434818009749e-04,7.667404715903103352e-04,6.283833063207566738e-04
9.400000000000000000e+01,2.229175305119166062e+00,4.903737434818009749e-04,7.667404715903103352e-04,6.283833063207566738e-04
