1.000000000000000000e+00,2.219581992361074549e-02,1.124908723203199221e-02,4.451282322406768799e-03,4.564020782709121704e-03
5.000000000000000000e+00,1.008269577372220699e-01,2.396746482866416936e-03,2.622516360133886337e-03,2.616840647533535957e-03
7.000000000000000000e+00,1.414988155772218537e-01,2.037047736147152514e-03,2.313494915142655373e-03,2.304060850292444229e-03
1.000000000000000000e+01,2.035162364836110571e-01,1.675734161731920078e-03,2.103845588862895966e-03,2.086500404402613640e-03
1.500000000000000000e+01,3.085052496491663132e-01,1.240780309724089396e-03,1.797671895474195480e-03,1.760527724400162697e-03
2.500000000000000000e+01,5.393671298674997949e-01,9.227330010617151856e-04,1.418883912265300751e-03,1.321461284533143044e-03
3.000000000000000000e+01,6.627973333038885695e-01,8.393063384573906443e-04,1.310840016230940819e-03,1.199817517772316933e-03
4.000000000000000000e+01,9.227519905730554584e-01,7.768355669603416560e-04,1.182153122499585152e-03,1.057916088029742241e-03
5.000000000000000000e+01,1.198079949275000056e+00,7.389118955221160709e-04,1.118423067964613438e-03,9.934384142979979515e-04
6.000000000000000000e+01,1.485799843410277488e+00,7.120330946885847093e-04,1.060478389263153076e-03,9.382283897139132023e-04
7.000000000000000000e+01,1.781095198247500067e+00,6.936288222537509342e-04,1.050878199748694897e-03,9.155200095847249031e-04
8.000000000000000000e+01,2.079721716758610839e+00,6.855067890553203291e-04,1.027890015393495560e-03,9.057438583113253117e-04
1.000000000000000000e+02,2.714869993827222050e+00,6.621423169105712485e-04,9.997175075113773346e-04,8.721803897060453892e-04
1.090000000000000000e+02,2.995645161113055455e+00,6.621423169105712485e-04,9.997175075113773346e-04,8.721803897060453892e-04
