1.000000000000000000e+00,2.105986818499837321e-02,1.083584122991721604e-02,3.810554044321179390e-03,3.810554044321179390e-03
5.000000000000000000e+00,1.066652650275015379e-01,3.237401099509692581e-03,2.708468353375792503e-03,2.708468353375792503e-03
7.000000000000000000e+00,1.459987765383266300e-01,2.361381241852151657e-03,2.239499473944306374e-03,2.239499473944306374e-03
1.000000000000000000e+01,2.060517466283312837e-01,1.960147948869105008e-03,1.949010882526636124e-03,1.949010882526636124e-03
1.500000000000000000e+01,3.013897675152757971e-01,1.465254981303587469e-03,1.596745918504893780e-03,1.596745918504893780e-03
2.500000000000000000e+01,4.814048412755558837e-01,9.100338739309725986e-04,1.093060942366719246e-03,1.093060942366719246e-03
3.000000000000000000e+01,5.751002088186053518e-01,7.516655517974868200e-04,9.008391643874347210e-04,9.008391643874347210e-04
4.000000000000000000e+01,7.650656613033303133e-01,5.801395608744184390e-04,6.935017299838364124e-04,6.935017299838364124e-04
5.000000000000000000e+01,9.625452640769395218e-01,4.972713932927166208e-04,5.829229485243558884e-04,5.829229485243558884e-04
6.000000000000000000e+01,1.166358222970544922e+00,4.647147756518928900e-04,5.249810055829584599e-04,5.249810055829584599e-04
7.000000000000000000e+01,1.377795971458043667e+00,4.325359698019123379e-04,4.850564000662416220e-04,4.850564000662416220e-04
8.000000000000000000e+01,1.656746318607215995e+00,4.284844952053390552e-04,4.693536902777850628e-04,4.693536902777850628e-04
1.000000000000000000e+02,2.223530359004718182e+00,4.206658095686829500e-04,4.401356563903391361e-04,4.401356563903391361e-04
1.200000000000000000e+02,2.848973702235266803e+00,4.206658095686829500e-04,4.401356563903391361e-04,4.401356563903391361e-04
1.500000000000000000e+02,3.843454318808055437e+00,4.206658095686829500e-04,4.401356563903391361e-04,4.401356563903391361e-04
1.800000000000000000e+02,4.969033262595266009e+00,4.206658095686829500e-04,4.401356563903391361e-04,4.401356563903391361e-04
2.000000000000000000e+02,5.692305792141107545e+00,4.206658095686829500e-04,4.401356563903391361e-04,4.401356563903391361e-04
