1.000000000000000000e+00,1.798685254722335800e-02,1.067163256396140396e-02,3.750895150005817413e-03,3.750895150005817413e-03
5.000000000000000000e+00,9.595668474389337788e-02,2.660369790724611758e-03,2.551463432610034943e-03,2.551463432610034943e-03
7.000000000000000000e+00,1.360934979175039694e-01,2.235096283090699971e-03,2.172574633732438087e-03,2.172574633732438087e-03
1.000000000000000000e+01,1.970030591177783230e-01,1.908295444445684639e-03,1.914804684929549694e-03,1.914804684929549694e-03
1.500000000000000000e+01,2.983701598302771485e-01,1.583665317489898680e-03,1.571278320625424385e-03,1.571278320625424385e-03
2.500000000000000000e+01,5.037781408444506059e-01,1.235595078989198134e-03,1.313777756877243519e-03,1.313777756877243519e-03
3.000000000000000000e+01,6.072660702077782302e-01,1.164112075847307517e-03,1.229221583344042301e-03,1.229221583344042301e-03
4.000000000000000000e+01,8.151697473200005817e-01,1.017293480773722543e-03,1.049755373969674110e-03,1.049755373969674110e-03
5.000000000000000000e+01,1.025788895855002991e+00,9.207671395935384043e-04,9.685570839792490005e-04,9.685570839792490005e-04
6.000000000000000000e+01,1.236027126119451092e+00,8.712424996442027928e-04,9.275010088458657265e-04,9.275010088458657265e-04
7.000000000000000000e+01,1.447375950245283649e+00,8.342763192818633241e-04,8.922522538341581821e-04,8.922522538341581821e-04
8.000000000000000000e+01,1.659081693422776782e+00,8.232577460668315597e-04,8.794211898930370808e-04,8.794211898930370808e-04
1.000000000000000000e+02,2.080232085387776930e+00,8.095405135203951295e-04,8.318066829815506935e-04,8.318066829815506935e-04
1.200000000000000000e+02,2.499301505431115622e+00,8.092586219260867846e-04,8.318066829815506935e-04,8.318066829815506935e-04
1.500000000000000000e+02,3.123860433781948220e+00,8.092586219260867846e-04,8.274652645923197269e-04,8.274652645923197269e-04
1.800000000000000000e+02,3.748983130038339162e+00,8.092586219260867846e-04,8.274652645923197269e-04,8.274652645923197269e-04
2.000000000000000000e+02,4.172151085479167243e+00,8.092586219260867846e-04,8.274652645923197269e-04,8.274652645923197269e-04
2.200000000000000000e+02,4.594995644945003122e+00,8.092586219260867846e-04,8.274652645923197269e-04,8.274652645923197269e-04
