1.000000000000000000e+00,2.131954855806220128e-02,1.129459412602175535e-02,3.992575686424970627e-03,3.992575686424970627e-03
5.000000000000000000e+00,1.357739046600181521e-01,3.119047192324485122e-03,3.187224036082625389e-03,3.187224036082625389e-03
7.000000000000000000e+00,1.847498721347397288e-01,2.403382774043295953e-03,2.841880312189459801e-03,2.841880312189459801e-03
1.000000000000000000e+01,2.592657508427833601e-01,2.093167984691847536e-03,2.314771059900522232e-03,2.314771059900522232e-03
1.500000000000000000e+01,4.404173105788908860e-01,1.532256196618878366e-03,1.827495056204497814e-03,1.827495056204497814e-03
2.500000000000000000e+01,9.409712303553048329e-01,9.565968299284577587e-04,1.257610274478793144e-03,1.257610274478793144e-03
3.000000000000000000e+01,1.192510401952507237e+00,8.135103574854189072e-04,1.105076749809086323e-03,1.105076749809086323e-03
4.000000000000000000e+01,1.701491709960844423e+00,6.180534985365478996e-04,8.286762749776244164e-04,8.286762749776244164e-04
5.000000000000000000e+01,2.217054287006127833e+00,4.997075383601310566e-04,6.845314055681228638e-04,6.845314055681228638e-04
6.000000000000000000e+01,2.736295864481685935e+00,4.507333189914268967e-04,5.577149568125605583e-04,5.577149568125605583e-04
7.000000000000000000e+01,3.277281155979176575e+00,4.180030498121466110e-04,5.194200784899294376e-04,5.194200784899294376e-04
8.000000000000000000e+01,3.815530347298901948e+00,4.028971997156207113e-04,4.928560811094939709e-04,4.928560811094939709e-04
1.000000000000000000e+02,4.896815282221682608e+00,3.657936679831306679e-04,4.228264733683317900e-04,4.228264733683317900e-04
1.200000000000000000e+02,5.987905543042805867e+00,3.579302472644485642e-04,4.017062892671674490e-04,4.017062892671674490e-04
1.500000000000000000e+02,7.630872510569170153e+00,3.444532917845728390e-04,3.798036777880042791e-04,3.798036777880042791e-04
1.800000000000000000e+02,9.260318389432795172e+00,3.325726192477824463e-04,3.474086988717317581e-04,3.474086988717317581e-04
2.000000000000000000e+02,9.951123396502225660e+00,3.325726192477824463e-04,3.444860340096056461e-04,3.444860340096056461e-04
2.200000000000000000e+02,1.051919440964999986e+01,3.325726192477824463e-04,3.444860340096056461e-04,3.444860340096056461e-04
