1.000000000000000000e+00,1.761920675556110857e-02,1.114382412883319941e-02,3.901554038748145103e-03,4.039806313812732697e-03
5.000000000000000000e+00,8.397429897472546978e-02,2.443508087890222495e-03,2.636672696098685265e-03,2.652696100994944572e-03
7.000000000000000000e+00,1.181046638552814138e-01,2.188407119163977149e-03,2.317274454981088638e-03,2.303336048498749733e-03
1.000000000000000000e+01,1.700780032127820751e-01,1.795831908904282036e-03,2.130555221810936928e-03,2.093644114211201668e-03
1.500000000000000000e+01,2.573713309933373106e-01,1.389650305333946364e-03,1.760983839631080627e-03,1.692180521786212921e-03
2.500000000000000000e+01,4.623196617352772764e-01,9.682310275301071615e-04,1.423770096153020859e-03,1.312673324719071388e-03
3.000000000000000000e+01,5.752972943144494256e-01,9.156216339241447658e-04,1.278786803595721722e-03,1.168654882349073887e-03
4.000000000000000000e+01,8.098216353400008449e-01,8.284023854815002370e-04,1.180149381980299950e-03,1.057379180565476418e-03
5.000000000000000000e+01,1.059488106093332327e+00,7.642448825728413849e-04,1.115959254093468189e-03,1.001112628728151321e-03
6.000000000000000000e+01,1.323790624584168407e+00,7.411835228724937509e-04,1.097128377296030521e-03,9.712522150948643684e-04
7.000000000000000000e+01,1.591668272363612191e+00,7.303173967687014113e-04,1.092009362764656544e-03,9.545026696287095547e-04
8.000000000000000000e+01,1.861545971892782259e+00,7.303173967687014113e-04,1.092009362764656544e-03,9.545026696287095547e-04
8.400000000000000000e+01,1.970434241678336251e+00,7.303173967687014113e-04,1.092009362764656544e-03,9.545026696287095547e-04
