1.173695065413734792e-02,4.545644391328096390e-03,3.678863868117332458e-03,9.227442741394042969e-01
4.195715470372566452e-03,3.978984430432319641e-03,3.085429314523935318e-03,9.343605041503906250e-01
1.250295571849814429e-02,8.231425657868385315e-03,7.309290580451488495e-03,8.555998802185058594e-01
6.481580965087881813e-03,5.603274796158075333e-03,4.669252317398786545e-03,9.021761417388916016e-01
4.526977884649697852e-03,4.486039746552705765e-03,3.527879714965820312e-03,9.254406094551086426e-01
3.930200549906917758e-03,3.954261075705289841e-03,3.017212729901075363e-03,9.362992048263549805e-01
3.709439821873924525e-03,3.762297565117478371e-03,2.828575437888503075e-03,9.403460025787353516e-01
3.527569145496402617e-03,3.770431037992238998e-03,2.839805558323860168e-03,9.406799077987670898e-01
3.448142191129071298e-03,3.599608549848198891e-03,2.660573925822973251e-03,9.440468549728393555e-01
3.500160135860953987e-03,3.619310446083545685e-03,2.678791759535670280e-03,9.444747567176818848e-01
3.275610747680600138e-03,3.494331846013665199e-03,2.548484364524483681e-03,9.454972147941589355e-01
3.182884357270917685e-03,3.522821934893727303e-03,2.586243674159049988e-03,9.455468058586120605e-01
3.099550178740173665e-03,3.317666472867131233e-03,2.372872317209839821e-03,9.496574401855468750e-01
2.975440813627626413e-03,3.281801240518689156e-03,2.326604677364230156e-03,9.510773420333862305e-01
2.893505797588399615e-03,3.298636525869369507e-03,2.360051730647683144e-03,9.500329494476318359e-01
2.838966533142541025e-03,3.123746020719408989e-03,2.182087395340204239e-03,9.540563225746154785e-01
2.764751471113413659e-03,3.124109003692865372e-03,2.163401572033762932e-03,9.545890688896179199e-01
2.718746469223073340e-03,2.985634375363588333e-03,2.045866334810853004e-03,9.562662243843078613e-01
2.650701414261545305e-03,2.927718218415975571e-03,1.975274877622723579e-03,9.587201476097106934e-01
2.893716629062380048e-03,3.044449957087635994e-03,2.091010799631476402e-03,9.557530879974365234e-01
2.632199337572923604e-03,2.974345348775386810e-03,2.000867389142513275e-03,9.578596949577331543e-01
2.576079654474077579e-03,2.875080099329352379e-03,1.916045206598937511e-03,9.590871334075927734e-01
2.519108123877750877e-03,2.787581877782940865e-03,1.834013150073587894e-03,9.613513350486755371e-01
2.476631484959008252e-03,2.759855007752776146e-03,1.792805618606507778e-03,9.620462059974670410e-01
2.433982375077903097e-03,2.714883070439100266e-03,1.741296611726284027e-03,9.631193280220031738e-01
2.397506334818899805e-03,2.603876870125532150e-03,1.637997105717658997e-03,9.654198884963989258e-01
2.363976259948685679e-03,2.616797573864459991e-03,1.644155592657625675e-03,9.652407169342041016e-01
2.348829472404239619e-03,2.601593034341931343e-03,1.638933783397078514e-03,9.651389122009277344e-01
2.301025130353601990e-03,2.524266717955470085e-03,1.565147307701408863e-03,9.665076136589050293e-01
2.958156145177781669e-03,2.781797898933291435e-03,1.835936098359525204e-03,9.612910151481628418e-01
2.531312017734827901e-03,2.737532369792461395e-03,1.781745115295052528e-03,9.630451202392578125e-01
2.461045019195548175e-03,2.676988951861858368e-03,1.729238661937415600e-03,9.639722704887390137e-01
2.425031028022723700e-03,2.607691567391157150e-03,1.647594966925680637e-03,9.652272462844848633e-01
2.405300785488050010e-03,2.622248139232397079e-03,1.661138259805738926e-03,9.651128053665161133e-01
2.382028181039328937e-03,2.525222720578312874e-03,1.565978862345218658e-03,9.668164849281311035e-01
2.359147065518690106e-03,2.552293008193373680e-03,1.593822729773819447e-03,9.664816260337829590e-01
2.344186861799763769e-03,2.600661246106028557e-03,1.646544784307479858e-03,9.654055833816528320e-01
2.317377837607637135e-03,2.510022604838013649e-03,1.541496370919048786e-03,9.682216644287109375e-01
2.293675913408930751e-03,2.476828405633568764e-03,1.515346230007708073e-03,9.678916335105895996e-01
2.549648570961185728e-03,2.497203182429075241e-03,1.542537822388112545e-03,9.675375819206237793e-01
2.384425686406237751e-03,2.500080270692706108e-03,1.534070936031639576e-03,9.678245186805725098e-01
2.351700763184843418e-03,2.518998924642801285e-03,1.561722601763904095e-03,9.670260548591613770e-01
2.334546237086345191e-03,2.513565588742494583e-03,1.546757179312407970e-03,9.679149985313415527e-01
2.312072313257626088e-03,2.476057503372430801e-03,1.511842827312648296e-03,9.680222868919372559e-01
2.295566319454727614e-03,2.439114730805158615e-03,1.487300847657024860e-03,9.686706662178039551e-01
2.271286652623010719e-03,2.421649638563394547e-03,1.448382507078349590e-03,9.691294431686401367e-01
2.259850687447136856e-03,2.398989629000425339e-03,1.445428002625703812e-03,9.692999720573425293e-01
2.249270530384300110e-03,2.407534280791878700e-03,1.455509453080594540e-03,9.693825840950012207e-01
2.234331904245274569e-03,2.370162168517708778e-03,1.397702493704855442e-03,9.705346822738647461e-01
2.640734274505770595e-03,2.544482937082648277e-03,1.590624102391302586e-03,9.661789536476135254e-01
2.372709229322416281e-03,2.464465098455548286e-03,1.502269180491566658e-03,9.681873321533203125e-01
2.339810710067727600e-03,2.442211611196398735e-03,1.482970896176993847e-03,9.686124324798583984e-01
2.320671335162062879e-03,2.407704014331102371e-03,1.453035394661128521e-03,9.690451622009277344e-01
2.282766751678926443e-03,2.412468194961547852e-03,1.447026501409709454e-03,9.693819880485534668e-01
2.276702123760644767e-03,2.384929684922099113e-03,1.428853836841881275e-03,9.695753455162048340e-01
2.253668500842260364e-03,2.401439007371664047e-03,1.430200994946062565e-03,9.699934720993041992e-01
2.250613106714029373e-03,2.417295472696423531e-03,1.442022272385656834e-03,9.698551893234252930e-01
2.240592180584956294e-03,2.358913421630859375e-03,1.393731683492660522e-03,9.703546762466430664e-01
2.209490817871743139e-03,2.329830080270767212e-03,1.358972978778183460e-03,9.713435769081115723e-01
2.877745215248848822e-03,2.656805096194148064e-03,1.688105869106948376e-03,9.639942646026611328e-01
2.442389238525980322e-03,2.570393960922956467e-03,1.593480119481682777e-03,9.666551947593688965e-01
2.383899119117164137e-03,2.534133847802877426e-03,1.563803991302847862e-03,9.674981832504272461e-01
2.337535093205847948e-03,2.527523087337613106e-03,1.554384361952543259e-03,9.672411680221557617e-01
2.320598084146955134e-03,2.456304850056767464e-03,1.471689902245998383e-03,9.688871502876281738e-01
2.300362242385744962e-03,2.436323091387748718e-03,1.449093921110033989e-03,9.699547290802001953e-01
2.285956100760293784e-03,2.537807216867804527e-03,1.546760206110775471e-03,9.675672650337219238e-01
2.272965120417730963e-03,2.470053266733884811e-03,1.488332287408411503e-03,9.686840176582336426e-01
2.254639773829174906e-03,2.431708388030529022e-03,1.442500390112400055e-03,9.696609973907470703e-01
2.250759994577882471e-03,2.392332535237073898e-03,1.405208487994968891e-03,9.702860713005065918e-01
3.694451081433466379e-03,2.751995110884308815e-03,1.778990379534661770e-03,9.624446034431457520e-01
2.541698337466057056e-03,2.670102054253220558e-03,1.696922699920833111e-03,9.641610383987426758e-01
2.466170946302424609e-03,2.674230374395847321e-03,1.686742645688354969e-03,9.648117423057556152e-01
2.437440535452748899e-03,2.606886206194758415e-03,1.622098381631076336e-03,9.661672115325927734e-01
2.406037801743617869e-03,2.615418750792741776e-03,1.633120700716972351e-03,9.655940532684326172e-01
2.389409907794158312e-03,2.519372617825865746e-03,1.530722947791218758e-03,9.676255583763122559e-01
2.367373685618596492e-03,2.528308657929301262e-03,1.545985112898051739e-03,9.672847986221313477e-01
2.360429967354450709e-03,2.517405897378921509e-03,1.524304854683578014e-03,9.681138992309570312e-01
2.345183049328625202e-03,2.498288406059145927e-03,1.520871184766292572e-03,9.680253267288208008e-01
2.336829422607219521e-03,2.489477163180708885e-03,1.492132898420095444e-03,9.685698747634887695e-01
3.483551168548209339e-03,2.695267787203192711e-03,1.705315895378589630e-03,9.640643596649169922e-01
2.526781057739364150e-03,2.679649740457534790e-03,1.688267337158322334e-03,9.641795158386230469e-01
2.477013559213706289e-03,2.576485509052872658e-03,1.589630264788866043e-03,9.666388034820556641e-01
2.447279374713876368e-03,2.556145424023270607e-03,1.560296979732811451e-03,9.671298265457153320e-01
2.426769776502623981e-03,2.583558671176433563e-03,1.580550335347652435e-03,9.669989943504333496e-01
2.408816642959469342e-03,2.529121236875653267e-03,1.528426888398826122e-03,9.680488109588623047e-01
2.389230657302375289e-03,2.490274608135223389e-03,1.487354049459099770e-03,9.688383340835571289e-01
2.370546930303264830e-03,2.456905553117394447e-03,1.459692721255123615e-03,9.692800045013427734e-01
2.369941058402348904e-03,2.542241709306836128e-03,1.541542471386492252e-03,9.676694273948669434e-01
2.350831088343901479e-03,2.502460964024066925e-03,1.497879740782082081e-03,9.691168665885925293e-01
3.081372657990349029e-03,2.735894639045000076e-03,1.747719128616154194e-03,9.629550576210021973e-01
2.538857514238251206e-03,2.682744758203625679e-03,1.686025876551866531e-03,9.643731713294982910e-01
2.498452347104570745e-03,2.625902649015188217e-03,1.619246439076960087e-03,9.662501811981201172e-01
2.476341941759788601e-03,2.600205829367041588e-03,1.615997403860092163e-03,9.657273888587951660e-01
2.444052673776501115e-03,2.588329603895545006e-03,1.586232450790703297e-03,9.664628505706787109e-01
2.426214079605415463e-03,2.560333348810672760e-03,1.560343662276864052e-03,9.672708511352539062e-01
2.421096810472330926e-03,2.554663689807057381e-03,1.556727569550275803e-03,9.671103358268737793e-01
2.402957623624908060e-03,2.562668407335877419e-03,1.573932822793722153e-03,9.668309092521667480e-01
2.396631436256159431e-03,2.594192512333393097e-03,1.595820533111691475e-03,9.668340682983398438e-01
2.383896319328674112e-03,2.492625731974840164e-03,1.496015931479632854e-03,9.684157967567443848e-01
4.630013314142290837e-03,3.769240574911236763e-03,2.780278446152806282e-03,9.430804252624511719e-01
3.046455793082714081e-03,2.968523185700178146e-03,1.956905703991651535e-03,9.586437940597534180e-01
2.748826021395091648e-03,2.922867890447378159e-03,1.908718142658472061e-03,9.601847529411315918e-01
2.718315183717225254e-03,2.882673637941479683e-03,1.871201326139271259e-03,9.610522389411926270e-01
2.698736601243061604e-03,2.905974863097071648e-03,1.895610708743333817e-03,9.607958793640136719e-01
2.686604900684739887e-03,2.856030827388167381e-03,1.848031999543309212e-03,9.613570570945739746e-01
2.667767976942871360e-03,2.906115027144551277e-03,1.895899185910820961e-03,9.602681398391723633e-01
2.656217556380267592e-03,2.820529276505112648e-03,1.801635022275149822e-03,9.623018503189086914e-01
2.647326236391173756e-03,2.793203340843319893e-03,1.776848104782402515e-03,9.624692797660827637e-01
2.640730942532952281e-03,2.823797054588794708e-03,1.806239946745336056e-03,9.621779918670654297e-01
3.110583193067993548e-03,2.961629070341587067e-03,1.966081326827406883e-03,9.592551589012145996e-01
2.797654738450156605e-03,2.910746494308114052e-03,1.901778392493724823e-03,9.603842496871948242e-01
2.762765858122812751e-03,2.889815252274274826e-03,1.899845432490110397e-03,9.600646495819091797e-01
2.736161248425820255e-03,2.909367438405752182e-03,1.912248088046908379e-03,9.598497748374938965e-01
2.717951111428971653e-03,2.810830250382423401e-03,1.814602175727486610e-03,9.617592096328735352e-01
2.706794279427932829e-03,2.821674803271889687e-03,1.824584789574146271e-03,9.618982076644897461e-01
2.687865813329283482e-03,2.801314927637577057e-03,1.809393637813627720e-03,9.617407321929931641e-01
2.682703153030680833e-03,2.811092184856534004e-03,1.804939238354563713e-03,9.625122547149658203e-01
2.674424265777426007e-03,2.797888359054923058e-03,1.803111168555915356e-03,9.622205495834350586e-01
2.668636749565069140e-03,2.765120007097721100e-03,1.771517796441912651e-03,9.625543355941772461e-01
4.267063665403319009e-03,3.152666380628943443e-03,2.137709641829133034e-03,9.551182985305786133e-01
3.004402733807053083e-03,3.014859510585665703e-03,1.992018893361091614e-03,9.582940340042114258e-01
2.934288278421653094e-03,2.978470409289002419e-03,1.950371661223471165e-03,9.591659307479858398e-01
