1.000000000000000000e+00,5.166162917110745517e-02,1.883411850514156438e-02,7.200661115348339081e-03,7.200661115348339081e-03
5.000000000000000000e+00,3.474521610363768276e-01,3.233229967632463963e-03,3.219770267605781555e-03,3.219770267605781555e-03
7.000000000000000000e+00,4.954617921991545382e-01,2.858691517030820077e-03,2.878128318116068840e-03,2.878128318116068840e-03
1.000000000000000000e+01,7.277581996533263320e-01,2.416605250411001885e-03,2.406454412266612053e-03,2.406454412266612053e-03
1.500000000000000000e+01,1.105768816137214339e+00,2.107690115891663191e-03,2.078256569802761078e-03,2.078256569802761078e-03
2.500000000000000000e+01,1.855611563893875937e+00,1.785080861632845238e-03,1.813947223126888275e-03,1.813947223126888275e-03
3.000000000000000000e+01,2.269377689617491978e+00,1.698055533259840979e-03,1.725215464830398560e-03,1.725215464830398560e-03
4.000000000000000000e+01,3.181424257384157350e+00,1.587197269795329350e-03,1.636710134334862232e-03,1.636710134334862232e-03
5.000000000000000000e+01,4.141372701505832588e+00,1.519645932629438327e-03,1.582145923748612404e-03,1.582145923748612404e-03
6.000000000000000000e+01,5.103476839934721454e+00,1.466771808918565555e-03,1.522783772088587284e-03,1.522783772088587284e-03
7.000000000000000000e+01,6.084631362434156365e+00,1.436783547978848132e-03,1.499769743531942368e-03,1.499769743531942368e-03
8.000000000000000000e+01,7.202752058790550471e+00,1.429172777404476551e-03,1.488654525019228458e-03,1.488654525019228458e-03
1.000000000000000000e+02,9.560639134398597250e+00,1.405258266770813063e-03,1.469946233555674553e-03,1.469946233555674553e-03
1.200000000000000000e+02,1.180395372027416556e+01,1.374084061327656521e-03,1.438909675925970078e-03,1.438909675925970078e-03
1.500000000000000000e+02,1.505437174729221894e+01,1.342227637568222699e-03,1.398927881382405758e-03,1.398927881382405758e-03
1.800000000000000000e+02,1.729762864126498911e+01,1.320927172283908012e-03,1.378714456222951412e-03,1.378714456222951412e-03
2.000000000000000000e+02,1.838141342402249734e+01,1.309425693554138511e-03,1.367058837786316872e-03,1.367058837786316872e-03
2.200000000000000000e+02,1.936662076367527874e+01,1.298982047592289659e-03,1.354544772766530514e-03,1.354544772766530514e-03
2.400000000000000000e+02,2.024304439450749982e+01,1.294513901562563060e-03,1.343158772215247154e-03,1.343158772215247154e-03
2.600000000000000000e+02,2.111899539682723059e+01,1.294513901562563060e-03,1.343158772215247154e-03,1.343158772215247154e-03
2.800000000000000000e+02,2.194566412822081602e+01,1.294513901562563060e-03,1.343158772215247154e-03,1.343158772215247154e-03
3.000000000000000000e+02,2.278435635830692974e+01,1.294513901562563060e-03,1.343158772215247154e-03,1.343158772215247154e-03
