1.000000000000000000e+00,1.734256109027127249e-02,1.039079405766512622e-02,3.615619381889700890e-03,3.615619381889700890e-03
5.000000000000000000e+00,9.420472645999528050e-02,2.433372891807396646e-03,2.201354596763849258e-03,2.201354596763849258e-03
7.000000000000000000e+00,1.341110066655609445e-01,2.154112338653898454e-03,1.946362201124429703e-03,1.946362201124429703e-03
1.000000000000000000e+01,1.949702725419451277e-01,1.837596678940047129e-03,1.728531322441995144e-03,1.728531322441995144e-03
1.500000000000000000e+01,2.967915364116682775e-01,1.399748522089794278e-03,1.400717417709529400e-03,1.400717417709529400e-03
2.500000000000000000e+01,5.097431292755452148e-01,1.016748393885791215e-03,1.006667385809123516e-03,1.006667385809123516e-03
3.000000000000000000e+01,6.226635547252792335e-01,9.336168150184676051e-04,9.108209051191806793e-04,9.108209051191806793e-04
4.000000000000000000e+01,8.609087559769492692e-01,7.897310736422825982e-04,7.885369705036282539e-04,7.885369705036282539e-04
5.000000000000000000e+01,1.158006794792777905e+00,7.174054948596417149e-04,7.197325467132031918e-04,7.197325467132031918e-04
6.000000000000000000e+01,1.460976870981943954e+00,6.745435962719576947e-04,6.855690735392272472e-04,6.855690735392272472e-04
7.000000000000000000e+01,1.766805927293058298e+00,6.561419136622654788e-04,6.769039900973439217e-04,6.769039900973439217e-04
8.000000000000000000e+01,2.079086593729444044e+00,6.452399050301339855e-04,6.409347988665103912e-04,6.409347988665103912e-04
1.000000000000000000e+02,2.714848678883329924e+00,6.252485516597516401e-04,6.080758175812661648e-04,6.080758175812661648e-04
1.200000000000000000e+02,3.356506604924716974e+00,6.192968678078614609e-04,6.031188531778752804e-04,6.031188531778752804e-04
1.500000000000000000e+02,4.257415316913053971e+00,6.054775352822616480e-04,5.852657486684620380e-04,5.852657486684620380e-04
1.800000000000000000e+02,5.089430149146113358e+00,6.054775352822616480e-04,5.852657486684620380e-04,5.852657486684620380e-04
