1.000000000000000000e+00,2.434782076388930516e-02,1.067609527048521759e-02,4.232109058648347855e-03,4.232109058648347855e-03
5.000000000000000000e+00,1.261493881608334588e-01,2.691119321389123711e-03,2.673453185707330704e-03,2.673453185707330704e-03
7.000000000000000000e+00,1.808749077955548734e-01,2.342978092409404248e-03,2.487227320671081543e-03,2.487227320671081543e-03
1.000000000000000000e+01,2.643312227133335912e-01,2.121967038172962398e-03,2.188466954976320267e-03,2.188466954976320267e-03
1.500000000000000000e+01,4.086887321925011252e-01,1.737323136434757191e-03,1.862190430983901024e-03,1.862190430983901024e-03
2.500000000000000000e+01,1.088122538443888843e+00,1.382283058982076377e-03,1.537936972454190254e-03,1.537936972454190254e-03
3.000000000000000000e+01,1.229939474654167642e+00,1.320214229053817689e-03,1.466620480641722679e-03,1.466620480641722679e-03
4.000000000000000000e+01,1.514748687803055605e+00,1.192894385894760489e-03,1.352244755253195763e-03,1.352244755253195763e-03
5.000000000000000000e+01,1.765911275740555730e+00,1.113974728338819591e-03,1.256493269465863705e-03,1.256493269465863705e-03
6.000000000000000000e+01,2.000270190146667293e+00,1.076497663494332653e-03,1.199101330712437630e-03,1.199101330712437630e-03
7.000000000000000000e+01,2.233427474394999557e+00,1.039975074568896471e-03,1.162877189926803112e-03,1.162877189926803112e-03
8.000000000000000000e+01,2.467784393338054993e+00,1.019740077650307507e-03,1.131036435253918171e-03,1.131036435253918171e-03
1.000000000000000000e+02,3.050274399581388352e+00,9.957344591384753585e-04,1.091202604584395885e-03,1.091202604584395885e-03
1.200000000000000000e+02,3.511083963357501059e+00,9.840352876511002794e-04,1.066906726919114590e-03,1.066906726919114590e-03
1.500000000000000000e+02,4.201533042128610340e+00,9.809613683111301045e-04,1.046393765136599541e-03,1.046393765136599541e-03
1.800000000000000000e+02,4.978572827269445611e+00,9.809613683111301045e-04,1.041009440086781979e-03,1.041009440086781979e-03
2.000000000000000000e+02,5.441946002715833508e+00,9.809613683111301045e-04,1.032893545925617218e-03,1.032893545925617218e-03
2.200000000000000000e+02,5.901265939254165538e+00,9.809613683111301045e-04,1.022745156660676003e-03,1.022745156660676003e-03
2.400000000000000000e+02,6.366674995174721907e+00,9.809613683111301045e-04,1.012936467304825783e-03,1.012936467304825783e-03
2.600000000000000000e+02,6.827722864093056288e+00,9.809613683111301045e-04,1.012936467304825783e-03,1.012936467304825783e-03
2.800000000000000000e+02,7.288536093905555902e+00,9.809613683111301045e-04,1.000891439616680145e-03,1.000891439616680145e-03
3.000000000000000000e+02,7.754207211724998494e+00,9.765517958190424825e-04,9.909542277455329895e-04,9.909542277455329895e-04
