-1.041617840528488159e-01,7.592752575874328613e-01,-1.449130922555923462e-01,-0.000000000000000000e+00,2.151940762996673584e-01,3.489429354667663574e-01,1.237637996673583984e-01,-1.080660670995712280e-01,-6.810507178306579590e-02,-1.204172223806381226e-01,-1.440459340810775757e-01,-1.979869455099105835e-01,-1.595842838287353516e-02,-3.608486056327819824e-01,-9.731106460094451904e-02,-1.168001666665077209e-01,0.000000000000000000e+00,1.008328944444656372e-01,-4.277407750487327576e-02,-0.000000000000000000e+00,-5.348443239927291870e-02,-1.402164995670318604e-01,-1.080268248915672302e-01,-4.555716514587402344e-01,7.005168497562408447e-02,-1.633288860321044922e-01,-2.532707452774047852e-01,3.012779951095581055e-01,-3.627649545669555664e-01,3.877360001206398010e-02,3.229743838310241699e-01,9.939394146203994751e-02,4.020809531211853027e-01,-6.554014682769775391e-01,-2.273115888237953186e-02,0.000000000000000000e+00,-1.628008037805557251e-01,-1.705435663461685181e-02,6.848682463169097900e-02,1.563316136598587036e-01
4.854825511574745178e-02,-6.478185206651687622e-02,-5.527447909116744995e-02,3.697692602872848511e-02,5.891261249780654907e-02,-6.438659876585006714e-02,3.351140394806861877e-02,1.228233277797698975e-01,-2.702498249709606171e-02,0.000000000000000000e+00,-1.536250114440917969e-01,2.880384773015975952e-02,0.000000000000000000e+00,-5.347824096679687500e-02,-1.448441892862319946e-01,-4.246176034212112427e-02,1.131523400545120239e-02,-2.399905771017074585e-02,-1.765573211014270782e-02,-8.487956970930099487e-02,-4.076535627245903015e-02,4.078375548124313354e-02,4.940657317638397217e-02,5.272591114044189453e-02,-3.046866878867149353e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.252548217773437500e-02,-1.210306063294410706e-01,-3.283704817295074463e-02,-2.728662267327308655e-02,0.000000000000000000e+00,-8.980198204517364502e-02,-8.299913257360458374e-02,-1.079806983470916748e-01,6.866900250315666199e-03,-1.085030958056449890e-01,4.350338876247406006e-02
1.002309843897819519e-02,-1.006202548742294312e-01,-7.002117484807968140e-02,4.513858258724212646e-02,-1.366220042109489441e-02,-2.271280735731124878e-01,-1.468477398157119751e-01,-1.028498858213424683e-01,1.305170804262161255e-01,2.314283279702067375e-03,1.048372872173786163e-02,2.063807696104049683e-01,-5.381817370653152466e-02,-6.514171138405799866e-03,-1.086963191628456116e-01,8.802133053541183472e-02,0.000000000000000000e+00,1.866445317864418030e-02,-1.192158162593841553e-01,-2.294917218387126923e-02,-4.328829795122146606e-02,-7.248649001121520996e-02,5.286728590726852417e-02,-7.364232093095779419e-02,6.018097326159477234e-02,-6.223811209201812744e-02,3.263248130679130554e-02,-5.970324948430061340e-02,1.550750434398651123e-01,6.933487486094236374e-03,0.000000000000000000e+00,-8.942636102437973022e-02,0.000000000000000000e+00,4.872635006904602051e-02,0.000000000000000000e+00,-9.373426437377929688e-03,1.105556935071945190e-01,-1.112645193934440613e-01,-3.093408420681953430e-02,-6.403580307960510254e-02
-0.000000000000000000e+00,7.198192924261093140e-02,8.187884092330932617e-02,8.981064707040786743e-02,-0.000000000000000000e+00,0.000000000000000000e+00,1.089235395193099976e-01,5.433932319283485413e-02,-0.000000000000000000e+00,-1.699955910444259644e-01,-6.631384789943695068e-02,-0.000000000000000000e+00,2.305117994546890259e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.870220482349395752e-02,8.666884899139404297e-02,-1.670474745333194733e-02,-0.000000000000000000e+00,7.806448265910148621e-03,5.321745574474334717e-02,7.082002237439155579e-03,-0.000000000000000000e+00,1.116718947887420654e-01,1.047365665435791016e-01,-1.042682006955146790e-01,-1.179625764489173889e-01,-3.308389708399772644e-02,6.462579965591430664e-02,5.778243765234947205e-02,-6.792330741882324219e-02,7.712205499410629272e-02,0.000000000000000000e+00,5.186124891042709351e-02,-9.156796336174011230e-02,-8.231078833341598511e-02,-3.443590924143791199e-02,1.581785455346107483e-02,1.697963848710060120e-02,-2.194109857082366943e-01
-0.000000000000000000e+00,-1.079395879060029984e-02,7.008608896285295486e-03,3.523538634181022644e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.482085257768630981e-02,1.122368797659873962e-01,0.000000000000000000e+00,2.067639678716659546e-02,1.043418496847152710e-01,-0.000000000000000000e+00,-8.411580324172973633e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.744857802987098694e-02,2.883835881948471069e-02,2.640847861766815186e-02,0.000000000000000000e+00,1.076805964112281799e-01,7.148729264736175537e-02,-3.526695072650909424e-02,-0.000000000000000000e+00,6.268335133790969849e-02,1.614975184202194214e-01,-7.894605398178100586e-02,-9.648060798645019531e-02,-8.111207187175750732e-02,4.260138049721717834e-02,-3.717817366123199463e-02,-4.175725579261779785e-02,1.385224461555480957e-01,-0.000000000000000000e+00,-1.360571756958961487e-02,-1.319835036993026733e-01,-7.106607407331466675e-02,-2.963350340723991394e-02,3.127020969986915588e-02,-2.228068001568317413e-02,-2.407744675874710083e-01
4.534981250762939453e-01,0.000000000000000000e+00,-1.905464008450508118e-02,2.134796231985092163e-01,0.000000000000000000e+00,5.680705904960632324e-01,1.937282085418701172e-01,8.896394073963165283e-02,-1.045208722352981567e-01,6.565282493829727173e-02,2.299375645816326141e-02,-1.973898615688085556e-04,-0.000000000000000000e+00,-1.684406585991382599e-02,3.515325486660003662e-02,8.811863954178988934e-04,0.000000000000000000e+00,-3.605108857154846191e-01,0.000000000000000000e+00,2.600538432598114014e-01,1.132037565112113953e-01,0.000000000000000000e+00,4.947589337825775146e-02,-0.000000000000000000e+00,1.649920344352722168e-01,-2.867857217788696289e-01,-8.156319707632064819e-02,1.420176476240158081e-01,-2.430352754890918732e-02,8.065211772918701172e-02,-8.253200352191925049e-02,0.000000000000000000e+00,2.888193130493164062e-01,-1.892130374908447266e-01,0.000000000000000000e+00,3.227909207344055176e-01,-6.568153202533721924e-02,0.000000000000000000e+00,-6.153813004493713379e-02,3.825981318950653076e-01
3.585720658302307129e-01,-1.233346238732337952e-01,-1.045211926102638245e-01,0.000000000000000000e+00,-1.252098977565765381e-01,-0.000000000000000000e+00,-3.008060716092586517e-02,1.254360079765319824e-01,1.286886353045701981e-02,2.974789403378963470e-02,-9.589286893606185913e-02,-5.132587626576423645e-02,-3.566180914640426636e-02,-2.607317566871643066e-01,8.240081369876861572e-02,-3.903215825557708740e-01,-1.822704672813415527e-01,1.656831800937652588e-02,-1.823806785978376865e-03,-2.391621023416519165e-01,6.875368952751159668e-02,-7.910328358411788940e-02,-2.632245719432830811e-01,6.446016579866409302e-02,-8.346838504076004028e-02,4.021317660808563232e-01,1.109567657113075256e-01,1.656637489795684814e-01,-2.414790913462638855e-02,-0.000000000000000000e+00,9.173126518726348877e-02,-5.219377577304840088e-02,3.139669001102447510e-01,2.297348342835903168e-03,0.000000000000000000e+00,1.873301416635513306e-01,-1.058145686984062195e-01,3.551641702651977539e-01,1.831235587596893311e-01,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
3.411692567169666290e-03,-0.000000000000000000e+00,0.000000000000000000e+00,-1.583134084939956665e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.426254026591777802e-02,1.035093739628791809e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-2.238456010818481445e-01,-1.068760380148887634e-01,-0.000000000000000000e+00,1.194881573319435120e-01,2.679124660789966583e-02,6.696864031255245209e-03,6.551279127597808838e-02,-0.000000000000000000e+00,-7.425508648157119751e-02,-3.967768698930740356e-02,-5.085285753011703491e-02,4.455421492457389832e-02,-0.000000000000000000e+00,2.558757178485393524e-02,-0.000000000000000000e+00,-8.668384701013565063e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-3.206810355186462402e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.862602800130844116e-02,4.027264192700386047e-02,0.000000000000000000e+00,3.137695416808128357e-02,-1.263446062803268433e-01,-1.104797609150409698e-02
-0.000000000000000000e+00,-5.645208805799484253e-02,-3.287940472364425659e-02,-0.000000000000000000e+00,1.575174741446971893e-02,-9.690622985363006592e-02,-0.000000000000000000e+00,-2.422148361802101135e-02,4.314630851149559021e-02,-0.000000000000000000e+00,-4.905465617775917053e-02,4.083824530243873596e-02,-1.166544761508703232e-02,-0.000000000000000000e+00,-4.046404734253883362e-02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.496816545724868774e-02,0.000000000000000000e+00,-0.000000000000000000e+00,4.202076792716979980e-02,1.244756579399108887e-02,5.218644440174102783e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.800659254193305969e-02,-0.000000000000000000e+00,3.699370846152305603e-02,1.952097937464714050e-02,-6.526281684637069702e-02,-2.426287857815623283e-03,7.269787043333053589e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.487133398652076721e-02,4.207401722669601440e-02,-3.133645281195640564e-03
