5.000000000000000000e+00,1.137445369055553324e-01,4.216385804050202732e-03,3.831014037132263184e-03,3.014423884451389313e-03
1.000000000000000000e+01,2.368524341841662662e-01,3.077500649461788976e-03,3.178310580551624298e-03,2.362094819545745850e-03
1.500000000000000000e+01,3.627538738074999047e-01,2.664901568953480151e-03,2.787423785775899887e-03,1.963491085916757584e-03
3.000000000000000000e+01,7.541267913911108289e-01,2.059737272793427023e-03,2.332074567675590515e-03,1.473781070671975613e-03
4.000000000000000000e+01,1.024459058953888890e+00,1.868213078705593987e-03,2.182819880545139313e-03,1.297474023886024952e-03
5.000000000000000000e+01,1.304434447988888746e+00,1.803880798563893290e-03,2.101603662595152855e-03,1.204796484671533108e-03
7.500000000000000000e+01,2.030379074974999920e+00,1.722334250475146978e-03,2.008235314860939980e-03,1.079441746696829796e-03
1.000000000000000000e+02,2.872027166822499478e+00,1.686119086973901201e-03,1.903109136037528515e-03,9.651305736042559147e-04
1.200000000000000000e+02,3.607581224308610501e+00,1.655220083193853498e-03,1.856168964877724648e-03,9.135468862950801849e-04
1.500000000000000000e+02,4.680224673425833259e+00,1.655220083193853498e-03,1.810169313102960587e-03,8.665875066071748734e-04
1.800000000000000000e+02,5.816442093648610978e+00,1.655220083193853498e-03,1.810169313102960587e-03,8.665875066071748734e-04
2.000000000000000000e+02,6.670847106080277200e+00,1.655220083193853498e-03,1.810169313102960587e-03,8.665875066071748734e-04
2.200000000000000000e+02,7.556170712441665493e+00,1.655220083193853498e-03,1.810169313102960587e-03,8.665875066071748734e-04
2.400000000000000000e+02,8.455304927162776707e+00,1.655220083193853498e-03,1.810169313102960587e-03,8.665875066071748734e-04
2.600000000000000000e+02,9.326533873537222519e+00,1.655220083193853498e-03,1.810169313102960587e-03,8.665875066071748734e-04
2.800000000000000000e+02,1.024619110565583213e+01,1.655220083193853498e-03,1.810169313102960587e-03,8.665875066071748734e-04
3.000000000000000000e+02,1.122674834959000023e+01,1.655220083193853498e-03,1.810169313102960587e-03,8.665875066071748734e-04
