1.000000000000000000e+00,1.842249412028144906e-02,1.152559834299609134e-02,4.059819038957357407e-03,4.059819038957357407e-03
5.000000000000000000e+00,9.713168227916564590e-02,2.796792002793933689e-03,2.762496937066316605e-03,2.762496937066316605e-03
7.000000000000000000e+00,1.373458879066715155e-01,2.431440998667052690e-03,2.382370177656412125e-03,2.382370177656412125e-03
1.000000000000000000e+01,1.988778020602815777e-01,2.128643998210983431e-03,2.116054296493530273e-03,2.116054296493530273e-03
1.500000000000000000e+01,3.005601526597214135e-01,1.752998013814379081e-03,1.853625988587737083e-03,1.853625988587737083e-03
2.500000000000000000e+01,5.048785866636090747e-01,1.362748664437926334e-03,1.416185754351317883e-03,1.416185754351317883e-03
3.000000000000000000e+01,6.073121452752821003e-01,1.262121449274543079e-03,1.279189134947955608e-03,1.279189134947955608e-03
4.000000000000000000e+01,8.126230286866645836e-01,1.062217271204904737e-03,1.082762493751943111e-03,1.082762493751943111e-03
5.000000000000000000e+01,1.053886050196944923e+00,9.570044296976577868e-04,9.779882384464144707e-04,9.779882384464144707e-04
6.000000000000000000e+01,1.302093033174727132e+00,8.981241391406261402e-04,9.332824847660958767e-04,9.332824847660958767e-04
7.000000000000000000e+01,1.552193129868893351e+00,8.534807005032364656e-04,8.781859651207923889e-04,8.781859651207923889e-04
8.000000000000000000e+01,1.803245926151664902e+00,8.265210483971584428e-04,8.412252645939588547e-04,8.412252645939588547e-04
1.000000000000000000e+02,2.360512448210558833e+00,7.856274851032399179e-04,7.871115813031792641e-04,7.871115813031792641e-04
1.200000000000000000e+02,3.012609967666390443e+00,7.645914759320605924e-04,7.534800097346305847e-04,7.534800097346305847e-04
1.500000000000000000e+02,3.753211553241392995e+00,7.376908848527819135e-04,7.179042440839111805e-04,7.179042440839111805e-04
1.800000000000000000e+02,4.500436896559169675e+00,7.248064875186952666e-04,6.991619593463838100e-04,6.991619593463838100e-04
2.000000000000000000e+02,4.994357700713056403e+00,7.248064875186952666e-04,6.991619593463838100e-04,6.991619593463838100e-04
2.200000000000000000e+02,5.510683215499165399e+00,7.248064875186952666e-04,6.991619593463838100e-04,6.991619593463838100e-04
2.400000000000000000e+02,6.017301779788613025e+00,7.248064875186952666e-04,6.991619593463838100e-04,6.991619593463838100e-04
2.500000000000000000e+02,6.267337553815555573e+00,7.248064875186952666e-04,6.991619593463838100e-04,6.991619593463838100e-04
